'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'RespondedExistence(01_BB_540, 01_HOOFD_490_1a)';'RespondedExistence';'01_BB_540';'01_HOOFD_490_1a';0.570;0.064;0.021
'NotChainSuccession(01_BB_540, 01_HOOFD_490_1a)';'NotChainSuccession';'01_BB_540';'01_HOOFD_490_1a';1.000;0.113;0.037
'RespondedExistence(01_BB_540, 01_HOOFD_490_2)';'RespondedExistence';'01_BB_540';'01_HOOFD_490_2';0.985;0.111;0.080
'NotChainSuccession(01_BB_540, 01_HOOFD_490_2)';'NotChainSuccession';'01_BB_540';'01_HOOFD_490_2';1.000;0.113;0.081
'NotChainSuccession(01_BB_540, 01_HOOFD_490_3)';'NotChainSuccession';'01_BB_540';'01_HOOFD_490_3';1.000;0.113;0.034
'RespondedExistence(01_BB_540, 01_HOOFD_490_4)';'RespondedExistence';'01_BB_540';'01_HOOFD_490_4';0.674;0.076;0.035
'NotChainSuccession(01_BB_540, 01_HOOFD_490_4)';'NotChainSuccession';'01_BB_540';'01_HOOFD_490_4';1.000;0.113;0.052
'RespondedExistence(01_BB_540, 01_HOOFD_490_5)';'RespondedExistence';'01_BB_540';'01_HOOFD_490_5';0.541;0.061;0.022
'NotChainSuccession(01_BB_540, 01_HOOFD_490_5)';'NotChainSuccession';'01_BB_540';'01_HOOFD_490_5';1.000;0.113;0.041
'NotChainSuccession(01_BB_540, 01_HOOFD_490_5a)';'NotChainSuccession';'01_BB_540';'01_HOOFD_490_5a';1.000;0.113;0.033
'RespondedExistence(01_BB_540, 01_HOOFD_491)';'RespondedExistence';'01_BB_540';'01_HOOFD_491';0.622;0.070;0.032
'NotChainSuccession(01_BB_540, 01_HOOFD_491)';'NotChainSuccession';'01_BB_540';'01_HOOFD_491';1.000;0.113;0.052
'NotChainSuccession(01_BB_540, 01_HOOFD_494a)';'NotChainSuccession';'01_BB_540';'01_HOOFD_494a';1.000;0.113;0.034
'RespondedExistence(01_BB_540, 01_HOOFD_495)';'RespondedExistence';'01_BB_540';'01_HOOFD_495';0.859;0.097;0.060
'NotChainSuccession(01_BB_540, 01_HOOFD_495)';'NotChainSuccession';'01_BB_540';'01_HOOFD_495';1.000;0.113;0.069
'RespondedExistence(01_BB_540, 01_HOOFD_500)';'RespondedExistence';'01_BB_540';'01_HOOFD_500';0.726;0.082;0.038
'NotChainSuccession(01_BB_540, 01_HOOFD_500)';'NotChainSuccession';'01_BB_540';'01_HOOFD_500';0.997;0.112;0.052
'NotChainSuccession(01_BB_540, 01_HOOFD_510_0)';'NotChainSuccession';'01_BB_540';'01_HOOFD_510_0';1.000;0.113;0.037
'RespondedExistence(01_BB_540, 01_HOOFD_510_1)';'RespondedExistence';'01_BB_540';'01_HOOFD_510_1';0.978;0.110;0.082
'NotChainSuccession(01_BB_540, 01_HOOFD_510_1)';'NotChainSuccession';'01_BB_540';'01_HOOFD_510_1';0.998;0.112;0.084
'RespondedExistence(01_BB_540, 01_HOOFD_510_2)';'RespondedExistence';'01_BB_540';'01_HOOFD_510_2';1.000;0.113;0.084
'NotChainSuccession(01_BB_540, 01_HOOFD_510_2)';'NotChainSuccession';'01_BB_540';'01_HOOFD_510_2';1.000;0.113;0.084
'RespondedExistence(01_BB_540, 01_HOOFD_510_2a)';'RespondedExistence';'01_BB_540';'01_HOOFD_510_2a';0.570;0.064;0.021
'NotChainSuccession(01_BB_540, 01_HOOFD_510_2a)';'NotChainSuccession';'01_BB_540';'01_HOOFD_510_2a';1.000;0.113;0.037
'RespondedExistence(01_BB_540, 01_HOOFD_510_3)';'RespondedExistence';'01_BB_540';'01_HOOFD_510_3';0.667;0.075;0.031
'NotChainSuccession(01_BB_540, 01_HOOFD_510_3)';'NotChainSuccession';'01_BB_540';'01_HOOFD_510_3';0.997;0.112;0.046
'RespondedExistence(01_BB_540, 01_HOOFD_510_4)';'RespondedExistence';'01_BB_540';'01_HOOFD_510_4';0.644;0.073;0.029
'NotChainSuccession(01_BB_540, 01_HOOFD_510_4)';'NotChainSuccession';'01_BB_540';'01_HOOFD_510_4';1.000;0.113;0.045
'RespondedExistence(01_BB_540, 01_HOOFD_515)';'RespondedExistence';'01_BB_540';'01_HOOFD_515';0.667;0.075;0.031
'NotChainSuccession(01_BB_540, 01_HOOFD_515)';'NotChainSuccession';'01_BB_540';'01_HOOFD_515';1.000;0.113;0.046
'NotChainSuccession(01_BB_540, 01_HOOFD_519)';'NotChainSuccession';'01_BB_540';'01_HOOFD_519';1.000;0.113;0.021
'NotChainSuccession(01_BB_540, 01_HOOFD_520)';'NotChainSuccession';'01_BB_540';'01_HOOFD_520';1.000;0.113;0.039
'NotChainSuccession(01_BB_540, 01_HOOFD_530)';'NotChainSuccession';'01_BB_540';'01_HOOFD_530';1.000;0.113;0.038
'NotSuccession(01_BB_540, 02_DRZ_010)';'NotSuccession';'01_BB_540';'02_DRZ_010';1.000;0.113;0.074
'NotSuccession(01_BB_540, 04_BPT_005)';'NotSuccession';'01_BB_540';'04_BPT_005';1.000;0.113;0.075
'NotSuccession(01_BB_540, 05_EIND_010)';'NotSuccession';'01_BB_540';'05_EIND_010';1.000;0.113;0.046
'NotSuccession(01_BB_540, 06_VD_010)';'NotSuccession';'01_BB_540';'06_VD_010';1.000;0.113;0.037
'NotSuccession(01_BB_540, 08_AWB45_005)';'NotSuccession';'01_BB_540';'08_AWB45_005';1.000;0.113;0.057
'NotSuccession(01_BB_540, 08_AWB45_010)';'NotSuccession';'01_BB_540';'08_AWB45_010';1.000;0.113;0.029
'NotSuccession(01_BB_540, 08_AWB45_020_1)';'NotSuccession';'01_BB_540';'08_AWB45_020_1';1.000;0.113;0.028
'NotSuccession(01_BB_540, 08_AWB45_020_2)';'NotSuccession';'01_BB_540';'08_AWB45_020_2';1.000;0.113;0.027
'NotSuccession(01_BB_540, 08_AWB45_030)';'NotSuccession';'01_BB_540';'08_AWB45_030';1.000;0.113;0.027
'NotSuccession(01_BB_540, 08_AWB45_040)';'NotSuccession';'01_BB_540';'08_AWB45_040';1.000;0.113;0.023
'NotSuccession(01_BB_540, 09_AH_I_010)';'NotSuccession';'01_BB_540';'09_AH_I_010';1.000;0.113;0.087
'NotSuccession(01_BB_540, 11_AH_II_010)';'NotSuccession';'01_BB_540';'11_AH_II_010';1.000;0.113;0.062
'NotSuccession(01_BB_540, 13_CRD_010)';'NotSuccession';'01_BB_540';'13_CRD_010';1.000;0.113;0.035
'AlternatePrecedence(01_HOOFD_010, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_010';1.000;1.000;0.113
'AlternatePrecedence(01_HOOFD_011, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_011';0.733;0.486;0.055
'AlternatePrecedence(01_HOOFD_020, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_020';1.000;0.996;0.112
'AlternatePrecedence(01_HOOFD_030_2, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_030_2';0.726;0.638;0.072
'AlternatePrecedence(01_HOOFD_061, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_061';0.667;0.331;0.037
'AlternatePrecedence(01_HOOFD_065_0, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_065_0';0.570;0.239;0.027
'AlternatePrecedence(01_HOOFD_101, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_101';0.793;0.557;0.063
'AlternatePrecedence(01_HOOFD_110_0, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_110_0';0.570;0.221;0.025
'AlternatePrecedence(01_HOOFD_180, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_180';1.000;0.865;0.097
'AlternatePrecedence(01_HOOFD_200, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_200';1.000;0.781;0.088
'AlternatePrecedence(01_HOOFD_330, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_330';0.941;0.658;0.074
'AlternatePrecedence(01_HOOFD_380, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_380';1.000;0.773;0.087
'AlternatePrecedence(01_HOOFD_430, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_430';1.000;0.706;0.079
'AlternatePrecedence(01_HOOFD_480, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_480';1.000;0.709;0.080
'AlternatePrecedence(01_HOOFD_510_0, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'01_HOOFD_510_0';0.570;0.187;0.021
'AlternatePrecedence(02_DRZ_010, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'02_DRZ_010';0.733;0.481;0.054
'AlternatePrecedence(04_BPT_005, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'04_BPT_005';0.733;0.491;0.055
'AlternatePrecedence(08_AWB45_005, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'08_AWB45_005';0.667;0.336;0.038
'AlternatePrecedence(09_AH_I_010, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'09_AH_I_010';1.000;0.775;0.087
'AlternatePrecedence(11_AH_II_010, 01_BB_540)';'AlternatePrecedence';'01_BB_540';'11_AH_II_010';0.733;0.402;0.045
'AlternatePrecedence(01_HOOFD_010, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_010';1.000;1.000;0.031
'AlternatePrecedence(01_HOOFD_015, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_015';1.000;1.000;0.031
'AlternatePrecedence(01_HOOFD_020, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_020';1.000;0.996;0.031
'AlternatePrecedence(01_HOOFD_030_1, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_030_1';1.000;0.927;0.029
'AlternatePrecedence(01_HOOFD_030_2, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_030_2';0.973;0.854;0.026
'AlternatePrecedence(01_HOOFD_180, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_180';1.000;0.865;0.027
'AlternatePrecedence(01_HOOFD_200, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_200';0.973;0.760;0.023
'AlternatePrecedence(01_HOOFD_370, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_370';1.000;0.666;0.021
'AlternatePrecedence(01_HOOFD_375, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_375';1.000;0.775;0.024
'AlternatePrecedence(01_HOOFD_380, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_380';1.000;0.773;0.024
'AlternatePrecedence(01_HOOFD_490_1, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_490_1';1.000;0.768;0.024
'AlternatePrecedence(01_HOOFD_510_2, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'01_HOOFD_510_2';1.000;0.750;0.023
'AlternatePrecedence(09_AH_I_010, 01_BB_630)';'AlternatePrecedence';'01_BB_630';'09_AH_I_010';1.000;0.775;0.024
'NotSuccession(01_BB_770, 01_HOOFD_010)';'NotSuccession';'01_BB_770';'01_HOOFD_010';1.000;0.131;0.131
'NotSuccession(01_BB_770, 01_HOOFD_011)';'NotSuccession';'01_BB_770';'01_HOOFD_011';1.000;0.131;0.087
'RespondedExistence(01_BB_770, 01_HOOFD_015)';'RespondedExistence';'01_BB_770';'01_HOOFD_015';1.000;0.131;0.131
'NotChainSuccession(01_BB_770, 01_HOOFD_015)';'NotChainSuccession';'01_BB_770';'01_HOOFD_015';1.000;0.131;0.131
'RespondedExistence(01_BB_770, 01_HOOFD_020)';'RespondedExistence';'01_BB_770';'01_HOOFD_020';1.000;0.131;0.130
'NotChainSuccession(01_BB_770, 01_HOOFD_020)';'NotChainSuccession';'01_BB_770';'01_HOOFD_020';0.999;0.131;0.130
'RespondedExistence(01_BB_770, 01_HOOFD_030_1)';'RespondedExistence';'01_BB_770';'01_HOOFD_030_1';0.783;0.103;0.095
'NotChainSuccession(01_BB_770, 01_HOOFD_030_1)';'NotChainSuccession';'01_BB_770';'01_HOOFD_030_1';1.000;0.131;0.121
'NotSuccession(01_BB_770, 01_HOOFD_030_2)';'NotSuccession';'01_BB_770';'01_HOOFD_030_2';1.000;0.131;0.115
'NotChainSuccession(01_BB_770, 01_HOOFD_040)';'NotChainSuccession';'01_BB_770';'01_HOOFD_040';1.000;0.131;0.043
'NotChainSuccession(01_BB_770, 01_HOOFD_050)';'NotChainSuccession';'01_BB_770';'01_HOOFD_050';0.997;0.131;0.051
'NotChainSuccession(01_BB_770, 01_HOOFD_060)';'NotChainSuccession';'01_BB_770';'01_HOOFD_060';1.000;0.131;0.042
'NotSuccession(01_BB_770, 01_HOOFD_061)';'NotSuccession';'01_BB_770';'01_HOOFD_061';1.000;0.131;0.065
'NotSuccession(01_BB_770, 01_HOOFD_065_0)';'NotSuccession';'01_BB_770';'01_HOOFD_065_0';1.000;0.131;0.055
'NotChainSuccession(01_BB_770, 01_HOOFD_065_1)';'NotChainSuccession';'01_BB_770';'01_HOOFD_065_1';1.000;0.131;0.071
'NotSuccession(01_BB_770, 01_HOOFD_065_2)';'NotSuccession';'01_BB_770';'01_HOOFD_065_2';1.000;0.131;0.071
'NotChainSuccession(01_BB_770, 01_HOOFD_090)';'NotChainSuccession';'01_BB_770';'01_HOOFD_090';1.000;0.131;0.028
'NotSuccession(01_BB_770, 01_HOOFD_100)';'NotSuccession';'01_BB_770';'01_HOOFD_100';1.000;0.131;0.022
'NotSuccession(01_BB_770, 01_HOOFD_100_0)';'NotSuccession';'01_BB_770';'01_HOOFD_100_0';1.000;0.131;0.044
'RespondedExistence(01_BB_770, 01_HOOFD_101)';'RespondedExistence';'01_BB_770';'01_HOOFD_101';0.688;0.090;0.063
'NotChainSuccession(01_BB_770, 01_HOOFD_101)';'NotChainSuccession';'01_BB_770';'01_HOOFD_101';0.998;0.131;0.092
'NotChainSuccession(01_BB_770, 01_HOOFD_110)';'NotChainSuccession';'01_BB_770';'01_HOOFD_110';1.000;0.131;0.051
'NotSuccession(01_BB_770, 01_HOOFD_110_0)';'NotSuccession';'01_BB_770';'01_HOOFD_110_0';1.000;0.131;0.051
'NotChainSuccession(01_BB_770, 01_HOOFD_110_2)';'NotChainSuccession';'01_BB_770';'01_HOOFD_110_2';1.000;0.131;0.022
'NotChainSuccession(01_BB_770, 01_HOOFD_120)';'NotChainSuccession';'01_BB_770';'01_HOOFD_120';1.000;0.131;0.048
'NotChainSuccession(01_BB_770, 01_HOOFD_130)';'NotChainSuccession';'01_BB_770';'01_HOOFD_130';1.000;0.131;0.025
'RespondedExistence(01_BB_770, 01_HOOFD_180)';'RespondedExistence';'01_BB_770';'01_HOOFD_180';1.000;0.131;0.113
'NotChainSuccession(01_BB_770, 01_HOOFD_180)';'NotChainSuccession';'01_BB_770';'01_HOOFD_180';1.000;0.131;0.113
'RespondedExistence(01_BB_770, 01_HOOFD_195)';'RespondedExistence';'01_BB_770';'01_HOOFD_195';0.860;0.113;0.074
'NotChainSuccession(01_BB_770, 01_HOOFD_195)';'NotChainSuccession';'01_BB_770';'01_HOOFD_195';1.000;0.131;0.086
'NotChainSuccession(01_BB_770, 01_HOOFD_196)';'NotChainSuccession';'01_BB_770';'01_HOOFD_196';1.000;0.131;0.035
'RespondedExistence(01_BB_770, 01_HOOFD_200)';'RespondedExistence';'01_BB_770';'01_HOOFD_200';0.994;0.130;0.102
'NotChainSuccession(01_BB_770, 01_HOOFD_200)';'NotChainSuccession';'01_BB_770';'01_HOOFD_200';1.000;0.131;0.102
'NotChainSuccession(01_BB_770, 01_HOOFD_250)';'NotChainSuccession';'01_BB_770';'01_HOOFD_250';1.000;0.131;0.043
'RespondedExistence(01_BB_770, 01_HOOFD_250_1)';'RespondedExistence';'01_BB_770';'01_HOOFD_250_1';0.573;0.075;0.028
'NotChainSuccession(01_BB_770, 01_HOOFD_250_1)';'NotChainSuccession';'01_BB_770';'01_HOOFD_250_1';1.000;0.131;0.048
'RespondedExistence(01_BB_770, 01_HOOFD_250_2)';'RespondedExistence';'01_BB_770';'01_HOOFD_250_2';0.580;0.076;0.028
'NotChainSuccession(01_BB_770, 01_HOOFD_250_2)';'NotChainSuccession';'01_BB_770';'01_HOOFD_250_2';1.000;0.131;0.048
'NotChainSuccession(01_BB_770, 01_HOOFD_260)';'NotChainSuccession';'01_BB_770';'01_HOOFD_260';1.000;0.131;0.042
'NotChainSuccession(01_BB_770, 01_HOOFD_270)';'NotChainSuccession';'01_BB_770';'01_HOOFD_270';1.000;0.131;0.022
'RespondedExistence(01_BB_770, 01_HOOFD_330)';'RespondedExistence';'01_BB_770';'01_HOOFD_330';0.924;0.121;0.085
'NotChainSuccession(01_BB_770, 01_HOOFD_330)';'NotChainSuccession';'01_BB_770';'01_HOOFD_330';1.000;0.131;0.092
'RespondedExistence(01_BB_770, 01_HOOFD_370)';'RespondedExistence';'01_BB_770';'01_HOOFD_370';0.879;0.115;0.077
'NotChainSuccession(01_BB_770, 01_HOOFD_370)';'NotChainSuccession';'01_BB_770';'01_HOOFD_370';1.000;0.131;0.087
'RespondedExistence(01_BB_770, 01_HOOFD_375)';'RespondedExistence';'01_BB_770';'01_HOOFD_375';1.000;0.131;0.101
'NotChainSuccession(01_BB_770, 01_HOOFD_375)';'NotChainSuccession';'01_BB_770';'01_HOOFD_375';1.000;0.131;0.101
'RespondedExistence(01_BB_770, 01_HOOFD_380)';'RespondedExistence';'01_BB_770';'01_HOOFD_380';1.000;0.131;0.101
'NotChainSuccession(01_BB_770, 01_HOOFD_380)';'NotChainSuccession';'01_BB_770';'01_HOOFD_380';1.000;0.131;0.101
'RespondedExistence(01_BB_770, 01_HOOFD_430)';'RespondedExistence';'01_BB_770';'01_HOOFD_430';0.815;0.107;0.075
'NotChainSuccession(01_BB_770, 01_HOOFD_430)';'NotChainSuccession';'01_BB_770';'01_HOOFD_430';1.000;0.131;0.092
'NotChainSuccession(01_BB_770, 01_HOOFD_470)';'NotChainSuccession';'01_BB_770';'01_HOOFD_470';1.000;0.131;0.027
'RespondedExistence(01_BB_770, 01_HOOFD_480)';'RespondedExistence';'01_BB_770';'01_HOOFD_480';0.834;0.109;0.077
'NotChainSuccession(01_BB_770, 01_HOOFD_480)';'NotChainSuccession';'01_BB_770';'01_HOOFD_480';1.000;0.131;0.093
'RespondedExistence(01_BB_770, 01_HOOFD_490_1)';'RespondedExistence';'01_BB_770';'01_HOOFD_490_1';1.000;0.131;0.101
'NotChainSuccession(01_BB_770, 01_HOOFD_490_1)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_1';1.000;0.131;0.101
'NotSuccession(01_BB_770, 01_HOOFD_490_1a)';'NotSuccession';'01_BB_770';'01_HOOFD_490_1a';1.000;0.131;0.043
'RespondedExistence(01_BB_770, 01_HOOFD_490_2)';'RespondedExistence';'01_BB_770';'01_HOOFD_490_2';0.955;0.125;0.090
'NotChainSuccession(01_BB_770, 01_HOOFD_490_2)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_2';0.998;0.131;0.094
'NotChainSuccession(01_BB_770, 01_HOOFD_490_3)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_3';0.992;0.130;0.039
'RespondedExistence(01_BB_770, 01_HOOFD_490_4)';'RespondedExistence';'01_BB_770';'01_HOOFD_490_4';0.707;0.093;0.043
'NotChainSuccession(01_BB_770, 01_HOOFD_490_4)';'NotChainSuccession';'01_BB_770';'01_HOOFD_490_4';1.000;0.131;0.060
'NotSuccession(01_BB_770, 01_HOOFD_490_5)';'NotSuccession';'01_BB_770';'01_HOOFD_490_5';1.000;0.131;0.048
'NotSuccession(01_BB_770, 01_HOOFD_490_5a)';'NotSuccession';'01_BB_770';'01_HOOFD_490_5a';1.000;0.131;0.039
'RespondedExistence(01_BB_770, 01_HOOFD_491)';'RespondedExistence';'01_BB_770';'01_HOOFD_491';0.586;0.077;0.035
'NotChainSuccession(01_BB_770, 01_HOOFD_491)';'NotChainSuccession';'01_BB_770';'01_HOOFD_491';1.000;0.131;0.060
'NotSuccession(01_BB_770, 01_HOOFD_494a)';'NotSuccession';'01_BB_770';'01_HOOFD_494a';1.000;0.131;0.039
'RespondedExistence(01_BB_770, 01_HOOFD_495)';'RespondedExistence';'01_BB_770';'01_HOOFD_495';0.828;0.108;0.067
'NotChainSuccession(01_BB_770, 01_HOOFD_495)';'NotChainSuccession';'01_BB_770';'01_HOOFD_495';1.000;0.131;0.081
'RespondedExistence(01_BB_770, 01_HOOFD_500)';'RespondedExistence';'01_BB_770';'01_HOOFD_500';0.732;0.096;0.045
'NotChainSuccession(01_BB_770, 01_HOOFD_500)';'NotChainSuccession';'01_BB_770';'01_HOOFD_500';1.000;0.131;0.061
'RespondedExistence(01_BB_770, 01_HOOFD_510_0)';'RespondedExistence';'01_BB_770';'01_HOOFD_510_0';0.554;0.073;0.024
'NotSuccession(01_BB_770, 01_HOOFD_510_0)';'NotSuccession';'01_BB_770';'01_HOOFD_510_0';0.996;0.130;0.043
'RespondedExistence(01_BB_770, 01_HOOFD_510_1)';'RespondedExistence';'01_BB_770';'01_HOOFD_510_1';0.975;0.128;0.095
'NotChainSuccession(01_BB_770, 01_HOOFD_510_1)';'NotChainSuccession';'01_BB_770';'01_HOOFD_510_1';1.000;0.131;0.098
'RespondedExistence(01_BB_770, 01_HOOFD_510_2)';'RespondedExistence';'01_BB_770';'01_HOOFD_510_2';1.000;0.131;0.098
